"v0_6","yearly",15658,44.8158,6.8312,714.490131,0.07,"OK","7846.562521;7846.562521;7846.562521;7846.562521;7846.562521;7846.562521","8518.208574;10726.21442;12322.12002;13728.68487;14295.25471;16773.96509","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15659,12.0831,3.215,150.364534,0.1,"OK","3731.150176;3731.150176;3731.150176;3731.150176;3731.150176;3731.150176","3996.580272;4090.781448;4205.715082;4526.471199;4154.508469;4313.382269","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15660,12.0883,0.4803,135.282877,0.09,"OK","493.315623;493.315623;493.315623;493.315623;493.315623;493.315623","523.322432;510.625926;555.18939;629.227374;589.152998;542.266866","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15661,1.9943,0.4369,351.971952,0.16,"OK","7953.015286;7875.275696;7828.98206;7801.414372;7784.997917;7775.221979","7922.28278;7782.384678;7676.580386;7637.341456;7527.032806;7550.593571","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15662,14.7548,2.3162,403.85919,0.14,"OK","5753.844885;5742.172297;5732.487213;5724.45122;5717.783523;5712.251143","5648.540778;6220.344657;6505.024296;6832.569854;7221.965613;7356.516024","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15663,9.807,2.6162,307.787552,0.19,"OK","7306.29651;7306.29651;7306.29651;7306.29651;7306.29651;7306.29651","7315.916714;7225.010977;7557.241929;7974.001919;8439.960907;9994.550983","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15664,12.9228,3.3329,200.070915,0.15,"OK","4692.013543;4692.013543;4692.013543;4692.013543;4692.013543;4692.013543","4586.013818;5203.02104;4867.481502;5654.146213;5636.585966;5993.698511","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15665,38.1985,4.8727,294.14464,0.09,"OK","3338.226062;3197.028002;3055.829943;2914.631884;2773.433824;2632.235765","3795.771957;4005.571618;4191.040008;4899.820218;4542.232295;5076.636205","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15666,1.3707,0.4962,87.667208,0.21,"OK","3159.042806;3159.042806;3159.042806;3159.042806;3159.042806;3159.042806","3131.231834;3118.941645;3191.709381;3231.618484;3202.830064;3203.117674","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15667,14.8835,2.9083,347.305096,0.99,"OK","6315.005857;6188.678992;6124.667;6118.950171;6163.027073;6245.350719","6568.692927;6758.047136;7059.7753;7562.142481;7480.293675;7787.166142","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15668,2.9594,1.4264,180.455157,0.14,"OK","8444.499927;8444.499927;8444.499927;8444.499927;8444.499927;8444.499927","8456.097117;8461.904304;8670.476896;8634.973161;8773.697841;9214.259135","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15669,7.131,0.2994,1452.700905,0.16,"OK","5772.581627;5772.581627;5772.581627;5772.581627;5772.581627;5772.581627","6030.114653;5672.799181;5734.098009;6373.96114;6524.426889;6633.521945","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15670,6.295,0.5885,510.845019,0.08,"OK","4508.244011;4508.244011;4508.244011;4508.244011;4508.244011;4508.244011","4821.937746;4506.767728;4890.500094;5392.045664;4543.33368;4320.659529","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15671,10.0656,0.8774,643.950715,0.09,"OK","5702.470936;5840.46;5944.900378;6023.948618;6083.778201;6129.061676","5235.223871;5196.117608;5978.559919;6299.592594;5262.164675;4981.741259","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15672,4.4441,1.2427,112.045049,0.88,"OK","3028.545009;3086.105472;3143.665934;3201.226396;3258.786858;3316.347321","2988.240958;3084.195793;3015.672425;3062.407994;3038.474161;3010.223279","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15673,8.7325,1.5889,479.728853,0.61,"OK","7268.691877;7557.643171;7846.594464;8135.545758;8424.497052;8713.448346","7456.129357;7875.970987;8696.988476;10285.26079;9163.030875;9042.352029","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15674,16.0676,2.7637,208.171582,0.37,"OK","3697.788355;3794.727845;3873.494204;3937.494329;3989.496427;4031.749754","3873.431513;3035.176322;3236.521985;3096.747488;3518.636883;3463.618346","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15675,41.8108,3.9417,242.958137,0.11,"OK","1802.428849;1802.428849;1802.428849;1802.428849;1802.428849;1802.428849","2628.069684;2590.480849;2680.250664;2748.254265;2903.253838;3010.306983","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15676,54.0685,8.2696,459.848765,0.22,"OK","4667.686177;4667.686177;4667.686177;4667.686177;4667.686177;4667.686177","5951.631833;6233.465296;6973.604154;10126.15751;10695.46732;10842.44172","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15677,4.5858,0.9004,105.629574,0.13,"OK","2009.242384;2009.242384;2009.242384;2009.242384;2009.242384;2009.242384","2080.795733;2077.555225;2136.136373;2219.839481;2054.254685;2057.543693","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15678,8.6669,2.2399,99.370115,0.06,"OK","2388.36062;2388.36062;2388.36062;2388.36062;2388.36062;2388.36062","2363.932811;2368.811221;2510.030961;2697.868964;2769.258749;2867.794128","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15679,8.2828,0.4739,207.736633,0.64,"OK","1103.184124;1103.184124;1103.184124;1103.184124;1103.184124;1103.184124","1120.467131;1147.600298;1227.200779;1342.416936;1104.759618;1267.280784","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15680,29.8846,4.2666,342.493151,0.37,"OK","3917.377342;3917.377342;3917.377342;3917.377342;3917.377342;3917.377342","4102.936995;4899.966161;4948.387099;5823.50546;5489.691358;7007.445354","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15681,17.9808,1.748,761.398131,0.16,"OK","6173.483501;6173.483501;6173.483501;6173.483501;6173.483501;6173.483501","6129.543781;6128.678717;6645.262324;8888.154498;7709.862683;9347.65421","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15682,6.544,1.6216,163.902287,0.11,"OK","4214.021422;4214.021422;4214.021422;4214.021422;4214.021422;4214.021422","4086.050352;3969.52353;3843.040639;3877.230793;3843.712852;4069.892523","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15683,27.4248,2.2193,292.878198,0.19,"OK","2219.248761;2152.616834;2069.875645;1982.711053;1894.33185;1805.619129","2388.882649;2453.856627;2525.813221;2813.331009;2805.570058;3036.827618","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15684,45.1919,5.6486,493.207278,0.27,"OK","5333.604495;4512.406825;4512.406825;4512.406825;4512.406825;4512.406825","6084.483986;6334.270838;7489.637166;8718.069881;8223.529146;7761.274489","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15685,3.3797,0.9912,177.602676,0.13,"OK","5341.15057;5341.15057;5341.15057;5341.15057;5341.15057;5341.15057","5296.803942;5147.915731;5322.46025;5190.542041;4964.621645;5068.297957","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15686,5.093,1.6063,44.166854,0.74,"OK","1382.78843;1399.942062;1417.095693;1434.249324;1451.402955;1468.556587","1342.148487;1323.210269;1350.513017;1356.348404;1386.504249;1369.630297","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15687,10.8969,0.8424,556.669276,0.3,"OK","3870.530039;3903.757134;3924.794512;3938.114101;3946.547255;3951.886616","4017.441983;3648.594322;3757.180982;5123.850314;4103.020171;4853.462577","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15688,3.2088,1.472,40.888591,1.46,"OK","1838.453172;1864.645941;1890.838711;1917.03148;1943.22425;1969.417019","1800.542616;1802.037885;1831.790392;1838.052264;1872.237712;1917.825914","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15689,5.7744,0.6108,377.164422,0.27,"OK","4086.361318;4141.747186;4166.141614;4176.886017;4181.618336;4183.702662","3971.985815;4299.790748;4152.615933;4069.850828;3671.652688;3704.317791","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15690,22.4313,0.769,355.323212,0.13,"OK","1297.332882;1376.012561;1376.012561;1376.012561;1376.012561;1376.012561","987.336615;1036.564181;1071.379377;1178.492523;1159.886456;1104.334029","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15691,5.9479,1.2662,223.637181,0.07,"OK","4575.039515;4575.039515;4575.039515;4575.039515;4575.039515;4575.039515","4474.923229;4604.888384;4954.458928;4965.603615;4398.455999;5197.463317","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15692,11.2016,1.3535,568.602336,0.2,"OK","5813.481447;5972.575504;5952.148308;6004.350871;5986.553128;6006.164926","5758.928717;5710.479553;5872.415791;6221.620047;7553.535304;8443.148004","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15693,32.4366,2.8275,404.835736,0.22,"OK","2936.877504;2951.585183;2946.977361;2948.420962;2947.968691;2948.110385","4371.740885;4109.206212;4209.057501;3999.365513;3863.270289;3995.257406","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15694,68.0209,0.5345,586.77031,0.11,"OK","640.252319;640.252319;640.252319;640.252319;640.252319;640.252319","453.464957;426.138228;396.442017;284.121767;206.258643;193.447973","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15695,20.0952,4.3329,172.368099,0.14,"OK","3552.176243;3429.713045;3338.831696;3271.387601;3221.336561;3184.193109","3889.164529;3922.458684;4011.487304;4303.647411;3997.406547;4354.644609","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15696,4.6152,0.627,407.539542,0.24,"OK","5763.466039;5733.184959;5716.469445;5707.242283;5702.14878;5699.337107","5664.56873;5645.122766;5343.62942;5269.953726;5284.702511;5580.650003","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15697,8.7899,2.4264,166.041779,0.19,"OK","4199.276928;4219.98878;4238.033482;4253.754495;4267.451048;4279.383841","4166.898521;4272.975838;4490.285529;4791.77205;4934.293813;5154.243031","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15698,30.2788,5.3446,403.40022,1.23,"OK","4105.89894;4049.105675;4024.242616;4027.205153;4039.984392;4049.351184","4222.427359;4130.546529;4621.335775;4363.190585;6637.647553;13256.61707","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15699,15.8814,1.9879,297.189965,0.75,"OK","3655.238895;3427.178013;3283.629978;3230.873145;3229.977927;3245.543193","3724.021901;3877.314985;3225.007345;4079.577251;4136.998245;4456.953764","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15700,20.5369,2.4761,354.398693,0.22,"OK","3748.677623;3748.677623;3748.677623;3748.677623;3748.677623;3748.677623","4163.146711;4267.909424;4385.008939;5067.13907;4608.466565;5265.618179","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15701,13.8469,2.2375,399.196426,0.43,"OK","5649.198408;5811.822288;5913.139584;5966.721991;5989.634813;5995.798987","5926.913973;6416.068649;6862.363938;7329.675242;6863.342111;7287.153204","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15702,2.444,0.3162,473.879358,0.18,"OK","6083.669658;6083.669658;6083.669658;6083.669658;6083.669658;6083.669658","6003.109784;5947.830573;5972.504148;6182.964397;6367.04545;6272.592988","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15703,6.3618,1.5422,286.521335,0.2,"OK","7173.997707;7181.045231;7181.770539;7204.92541;7215.105879;7221.352535","6829.239345;6686.838348;6697.085278;6650.002019;6586.443655;7077.320258","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15704,20.3653,3.4517,453.782147,0.41,"OK","6604.769719;6604.769719;6604.769719;6604.769719;6604.769719;6604.769719","6802.641794;6941.927162;8222.772031;9495.059355;8997.911981;8566.202922","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15705,4.0453,0.108,161.964893,0.08,"OK","442.490445;442.490445;442.490445;442.490445;442.490445;442.490445","416.544604;409.672461;445.330346;455.026623;425.767104;428.367496","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15706,6.2143,0.9272,311.747474,0.18,"OK","4422.185938;4416.236529;4418.352584;4417.599957;4417.867647;4417.772436","5053.267837;4472.374363;4431.283534;4595.629488;4771.293661;4920.532811","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15707,8.1795,2.1786,304.466188,1.08,"OK","8156.007193;8265.955328;8375.903464;8485.851599;8595.799735;8705.74787","7842.491029;7584.969904;8008.829394;7787.717678;7616.175413;7765.283513","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15708,26.1497,6.3757,122.414467,1.05,"OK","2296.492258;2386.854758;2477.217259;2567.57976;2657.94226;2748.304761","2559.885634;3079.982887;3381.241599;3849.583712;3413.90791;3532.62775","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15709,9.757,4.3012,322.355476,0.62,"OK","12024.586531;12207.421972;13195.206516;13441.516582;13954.40884;14737.214534","12197.86723;13812.10658;15944.06443;16003.07048;14885.28905;14437.42576","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15710,13.0849,8.2993,235.613468,0.14,"OK","11263.211007;11961.505714;12659.800422;13358.095129;14056.389836;14754.684543","11802.60128;12885.44008;13771.46105;15292.61246;17357.26589;18676.92796","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15711,4.8945,2.6506,64.775365,0.13,"OK","2983.375985;3129.417336;3275.458687;3421.500037;3567.541388;3713.582738","3008.145927;3312.324426;3482.261934;3645.637137;3706.043262;3966.629782","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15712,5.4185,3.2804,294.805088,0.33,"OK","13670.929893;14747.570971;16031.523713;17315.476456;18599.429198;19883.38194","13392.80947;14999.50561;17555.59386;19634.13039;18920.33162;20992.19961","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15713,4.0487,1.3611,74.646139,1.61,"OK","2060.353797;2204.459863;2348.625367;2492.797797;2636.971032;2781.144362","2083.75249;2263.706556;2477.499501;2620.560632;2547.812229;2599.961711","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15714,11.8097,8.2504,116.343801,0.24,"OK","6681.046552;6931.242259;7182.398178;7433.554097;7684.710016;7935.865936","6808.62583;7390.061649;8111.12712;8646.092777;9070.399199;9581.821646","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15715,12.6307,3.8789,408.760186,0.12,"OK","10648.209543;10891.319461;11134.429379;11377.539297;11620.649215;11863.759133","10952.9227;11336.16431;12483.62206;13473.08851;14623.66173;14179.70354","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15716,10.7549,6.8916,417.916401,0.14,"OK","22652.820237;23561.281255;24469.742272;25378.203289;26286.664306;27195.125324","23729.17657;25837.35405;28246.73259;29591.47131;29032.90104;30386.80218","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15717,38.1093,7.9414,580.136853,0.95,"OK","8482.002209;8829.005349;9176.008489;9523.011629;9870.01477;10217.01791","11044.13136;14056.58419;15168.95564;18482.59904;12547.66737;12439.84914","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15718,4.3564,1.5233,556.377956,0.26,"OK","17892.798999;18388.587038;18884.375077;19380.163117;19875.951156;20371.739196","18468.86386;18110.29108;20907.94139;19159.05931;18847.6216;19413.75887","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15719,6.3248,1.9851,152.870186,0.69,"OK","4309.583722;4425.651714;4541.719705;4657.787697;4773.855689;4889.923681","4450.110225;4660.084592;4891.584676;5137.264464;5102.075468;5178.14167","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15720,16.5313,7.3733,164.598194,0.42,"OK","6229.787814;6363.942199;6498.096583;6632.250967;6766.405352;6900.559736","6627.504911;7175.392163;7623.173019;8247.421348;8229.129871;8770.209697","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15721,43.4442,6.4275,549.093754,0.38,"OK","6131.642311;6131.642311;6131.642311;6131.642311;6131.642311;6131.642311","7863.040558;8371.493585;9132.190231;10176.06033;10160.13892;12262.68686","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15722,20.6621,5.6734,347.36193,0.95,"OK","7791.390758;7994.808421;8198.226083;8401.643746;8605.061409;8808.479072","8351.200397;9239.456625;10427.8041;11316.02113;10908.54119;11380.84652","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15723,27.7435,6.6109,168.310929,0.28,"OK","3281.750284;3281.750284;3281.750284;3281.750284;3281.750284;3281.750284","3423.220501;3855.391818;4226.757132;4595.633071;4848.215435;5417.428979","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15724,18.1211,12.4315,268.382546,0.18,"OK","12227.737017;14662.584003;17097.43099;19532.277977;21967.124963;24401.97195","12180.52994;13978.5966;14330.13239;15493.12715;15241.37016;18647.00673","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15725,3.457,1.201,233.643526,0.08,"OK","8351.609157;8351.609157;8351.609157;8351.609157;8351.609157;8351.609157","8371.232491;8270.00084;8206.350669;8056.159177;7684.489584;7877.003452","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15726,8.6211,1.2552,583.119015,0.13,"OK","8077.293668;8452.551622;8752.246792;8991.594671;9182.746925;9335.408332","7745.184738;7812.104674;8037.985011;8170.112639;8650.647507;7984.12135","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15727,3.5911,1.2478,297.574778,0.06,"OK","10648.07284;10648.07284;10648.07284;10648.07284;10648.07284;10648.07284","10670.43597;10537.45207;10451.87055;10255.84473;9776.430201;10013.27047","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15728,9.1282,1.3334,73.377888,0.09,"OK","1020.42817;1068.195485;1106.604475;1137.488574;1162.32202;1182.290226","977.337854;984.695664;1012.084776;1027.590121;1086.766849;1001.800662","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15729,10.03,1.8427,111.324654,0.24,"OK","1894.268367;1894.268367;1894.268367;1894.268367;1894.268367;1894.268367","1895.540211;1992.184574;2074.943236;2117.028884;2159.388067;2357.334424","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15730,1.9719,0.687,57.270448,0.13,"OK","2046.669572;2009.043946;1979.560198;1956.456493;1938.35224;1924.165601","2091.639976;2058.463003;2031.899508;1989.679561;1884.934524;1921.461674","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15731,12.2647,1.6825,150.037683,0.16,"OK","1963.781862;2065.828865;2149.129866;2217.128499;2272.635805;2317.946435","1863.982608;1868.564686;1910.249053;1931.560462;2031.8354;1865.66183","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15732,8.132,2.0285,223.054894,0.22,"OK","5083.508417;5126.662598;5157.329103;5179.121534;5194.607814;5205.612775","5105.270523;5148.108807;5518.76631;5749.493329;5852.358977;6287.69092","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15733,12.8407,2.4017,109.719863,0.21,"OK","1872.780198;1872.780198;1872.780198;1872.780198;1872.780198;1872.780198","1895.540211;2024.228584;2106.516897;2162.867285;2206.143613;2422.450129","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15734,16.1106,5.3433,45.682833,0.21,"OK","1311.78554;1359.182942;1359.182942;1359.182942;1359.182942;1359.182942","1162.562402;1366.959863;1523.76377;1599.304394;1679.764648;1941.472266","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15735,16.4624,5.4135,45.795761,0.2,"OK","1301.556675;1346.126829;1346.126829;1346.126829;1346.126829;1346.126829","1163.575098;1365.13916;1523.76377;1590.677441;1669.455664;1931.108984","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15736,33.2884,9.5838,560.241973,0.11,"OK","12579.929688;12579.929688;12579.929688;12579.929688;12579.929688;12579.929688","12867.24707;14905.006836;17981.097656;19376.027344;20574.244141;21991.59375","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15737,27.504,10.5105,54.190738,0.19,"OK","2152.431334;2229.827648;2307.223961;2384.620275;2462.016589;2539.412903","1862.238403;1728.422974;1698.205322;1766.465454;1763.835815;1838.939087","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","yearly",15738,19.5187,9.5847,76.74168,0.28,"OK","3992.055505;4055.696947;4119.33839;4182.979832;4246.621275;4310.262718","3694.809082;3603.210449;3443.744629;3308.151123;3228.968262;3214.812256","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
