"yearly",3078,15,0,2,0,0,0,0,63.0118,18.4208,146.428571,0,0.07,"LOCALLY_SOLVED","OK","3987.0;4586.0;5185.0;5784.0;6383.0;6982.0","2927.0;2878.0;2701.0;2742.0;2733.0;2742.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",11779,20,0,1,1,0,0,0,3.9454,1.3303,128.947368,0,0.1,"LOCALLY_SOLVED","OK","4094.021114;4167.799143;4241.577173;4315.355202;4389.133231;4462.91126","4350.0;4360.0;4350.0;4480.0;4530.0;4630.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",3634,49,2,0,0,0,0,0,6.8458,2.3786,62.916667,0,0.31,"LOCALLY_SOLVED","OK","2227.43498;2243.318059;2258.640032;2272.001932;2283.414953;2293.118604","2110.0;2160.0;2110.0;2050.0;2130.0;2120.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",1469,21,0,2,0,0,0,0,77.5584,24.1182,134.0,0,0.24,"LOCALLY_SOLVED","OK","3532.0;4343.0;5154.0;5965.0;6776.0;7587.0","2695.0;2543.0;2658.0;2432.0;1767.0;1871.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",12313,27,0,1,1,0,0,0,7.8525,3.6049,89.180769,0,0.15,"LOCALLY_SOLVED","OK","3598.719687;3681.742024;3764.76436;3847.786697;3930.809034;4013.831371","3623.8;3876.6;4028.8;4248.0;4363.2;4626.2","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",22788,13,0,1,0,0,0,0,22.7329,1.1429,466.666667,0,0.06,"LOCALLY_SOLVED","OK","2500.0;2500.0;2500.0;2500.0;2500.0;2500.0","2100.0;1800.0;2000.0;2400.0;3300.0;1800.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",13522,16,0,1,0,0,0,0,18.3829,3.4472,85.487248,0,0.08,"LOCALLY_SOLVED","OK","1634.595505;1685.23556;1735.875615;1786.515669;1837.155724;1887.795779","1602.507342;1545.649528;1543.742266;1477.794149;1363.415499;1265.899815","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",8602,29,0,1,0,0,0,0,6.3327,2.2867,52.625,0,0.08,"LOCALLY_SOLVED","OK","1717.760714;1764.921429;1812.082143;1859.242857;1906.403571;1953.564286","1790.2;1880.7;2038.2;1999.4;1997.8;2029.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",5498,20,0,1,1,0,0,0,1.3088,0.5376,70.526316,0,0.12,"LOCALLY_SOLVED","OK","2763.936463;2814.552931;2865.169399;2915.785866;2966.402334;3017.018802","2840.0;2840.0;2830.0;2920.0;2990.0;3080.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",16845,17,0,1,1,0,0,0,7.6427,2.0185,420.986584,0,0.11,"LOCALLY_SOLVED","OK","10336.198315;10760.612857;11185.0274;11609.441942;12033.856484;12458.271026","10000.0;10318.66303;10335.23334;10241.99448;11002.83828;11386.20714","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",15591,35,0,1,0,0,0,0,0.7783,0.0955,384.930795,0,0.09,"LOCALLY_SOLVED","OK","4707.964914;4707.964914;4707.964914;4707.964914;4707.964914;4707.964914","4675.467341;4689.281676;4678.401982;4727.576556;4780.282086;4755.747237","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",8967,15,0,1,0,0,0,0,4.1006,0.6211,682.3,0,0.06,"LOCALLY_SOLVED","OK","10638.2;10638.2;10638.2;10638.2;10638.2;10638.2","9894.3;10536.0;10706.0;10345.2;9940.6;10000.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",16127,56,0,1,1,0,0,0,10.8415,1.9972,502.363636,0,0.28,"LOCALLY_SOLVED","OK","8817.559476;8817.559476;8817.559476;8817.559476;8817.559476;8817.559476","8300.0;7710.0;8730.0;10310.0;9480.0;10970.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",8823,15,0,1,1,0,0,0,7.6203,2.6218,258.642857,0,0.15,"LOCALLY_SOLVED","OK","8176.722364;8289.032372;8401.34238;8513.652388;8625.962396;8738.272404","8598.2;9172.6;8938.2;8872.8;9231.9;10000.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",6945,81,0,2,2,0,0,0,6.7284,5.7101,53.385,0,0.71,"LOCALLY_SOLVED","OK","4112.490896;4196.874933;4281.258971;4365.643008;4450.027045;4534.411083","4273.7;4429.2;4608.4;4614.5;4835.9;5008.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",12843,29,0,1,0,0,0,0,9.4648,2.297,126.25,0,0.13,"LOCALLY_SOLVED","OK","2910.0;2910.0;2910.0;2910.0;2910.0;2910.0","3175.0;3241.0;3296.0;3264.0;3084.0;3140.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",16688,22,0,2,3,0,0,0,7.814,2.0841,748.540952,0,0.28,"LOCALLY_SOLVED","OK","18480.253992;20207.390805;21693.485624;23179.580443;24665.675262;26151.77008","16769.41;17552.96;19015.73;21497.2;24774.81;26677.21","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",17074,36,0,1,0,0,0,0,68.1525,2.4451,322.500914,0,0.12,"LOCALLY_SOLVED","OK","1129.878629;989.823257;849.767886;709.712514;569.657143;429.601771","1196.372;1393.358;1734.779;1862.503;1784.059;1438.713","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",4254,48,0,2,1,0,0,0,37.0667,13.2478,110.067853,0,0.1,"LOCALLY_SOLVED","OK","3858.791745;4153.33074;4447.869735;4742.40873;5036.947725;5331.48672","3052.5305;3299.14;3267.49875;2995.699;3028.32675;3178.73125","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",20479,15,0,1,0,0,0,0,14.9604,1.9959,147.786643,0,0.08,"LOCALLY_SOLVED","OK","1805.827448;1805.827448;1805.827448;1805.827448;1805.827448;1805.827448","2030.381332;2150.437387;2000.295768;1974.154316;2170.031921;2279.495258","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",10069,24,0,1,0,0,0,0,16.2686,4.3852,409.826087,0,0.09,"LOCALLY_SOLVED","OK","9229.565217;9487.130435;9744.695652;10002.26087;10259.826087;10517.391304","9594.0;11130.0;11869.0;12102.0;11926.0;13403.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",2508,17,0,1,0,0,0,0,0.565,0.2792,158.767206,0,0.08,"LOCALLY_SOLVED","OK","7546.566794;7672.015288;7797.463781;7922.912275;8048.360769;8173.809263","7462.6147;7664.058;7832.7472;7948.2441;8127.3989;8208.1752","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",10282,80,0,1,0,0,0,0,13.5747,3.5557,126.38707,0,0.13,"LOCALLY_SOLVED","OK","3558.256114;3558.256114;3558.256114;3558.256114;3558.256114;3558.256114","3397.89437;3135.289744;3028.496122;3089.649056;3054.679747;2947.19694","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",4151,38,0,2,1,0,0,0,6.1605,3.0819,100.247289,0,0.11,"LOCALLY_SOLVED","OK","4054.165584;4319.109168;4584.052752;4848.996336;5113.93992;5378.883504","4107.294;4644.514;4761.349;5519.191;5564.729;5555.77","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",18982,34,2,2,1,0,0,0,24.1641,9.6098,367.212121,0,0.2,"LOCALLY_SOLVED","OK","12612.453967;13991.948032;15577.792974;16865.360494;17725.657814;18370.712035","11910.0;11925.0;12242.0;12804.0;12840.0;12250.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",10104,21,0,0,0,0,0,0,92.2945,1.5994,518.5,0,0.07,"LOCALLY_SOLVED","OK","1320.952381;1320.952381;1320.952381;1320.952381;1320.952381;1320.952381","390.0;480.0;550.0;510.0;370.0;650.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",18804,34,0,1,0,0,0,0,3.1321,1.3036,144.578788,0,0.07,"LOCALLY_SOLVED","OK","5215.678788;5360.257576;5504.836364;5649.415152;5793.993939;5938.572727","5249.9;5439.4;5483.4;5569.7;6053.6;6595.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",21954,15,0,1,0,0,0,0,27.9198,5.8074,355.9,0,0.04,"LOCALLY_SOLVED","OK","6093.2;6093.2;6093.2;6093.2;6093.2;6093.2","6692.4;7050.4;7790.5;8340.9;9086.1;10000.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",18703,222,0,1,2,0,0,0,7.8694,7.9071,101.917081,0,4.17,"LOCALLY_SOLVED","OK","10639.817975;10700.238539;10700.238539;10700.238539;10700.238539;10700.238539","10373.06;10113.39;9826.019;9666.753;9611.356;9715.225","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",7362,20,0,1,2,0,0,0,13.46,4.9347,62.947368,0,0.22,"LOCALLY_SOLVED","OK","2183.306278;2122.987673;2122.987673;2122.987673;2122.987673;2122.987673","2291.0;2333.0;2411.0;2467.0;2528.0;2632.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",14756,18,1,0,0,0,0,0,13.2107,0.3287,1047.058824,0,0.16,"LOCALLY_SOLVED","OK","1875.278727;2299.484603;2531.595481;2658.598577;2728.090306;2766.113792","1700.0;3200.0;2900.0;2400.0;2600.0;3000.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",18921,34,0,2,1,0,0,0,25.3429,3.2902,263.447708,0,0.11,"LOCALLY_SOLVED","OK","3531.836715;3332.87343;3133.910145;2934.94686;2735.983575;2537.02029","3706.5;3825.9;3980.7;4150.8;4196.3;3547.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",9015,15,0,1,0,0,0,0,15.3216,1.0816,258.642857,0,0.08,"LOCALLY_SOLVED","OK","2360.785714;2221.571429;2082.357143;1943.142857;1803.928571;1664.714286","2064.0;1965.0;1903.0;1564.0;1519.0;1383.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",20408,24,0,2,1,0,0,0,5.2783,1.2769,141.658522,0,0.06,"LOCALLY_SOLVED","OK","3368.47921;3422.02722;3475.57523;3529.12324;3582.67125;3636.219259","3253.3062;3271.5568;3297.59;3366.268;3356.763;3383.3279","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",22061,29,2,2,0,0,0,0,4.0488,1.3518,481.071429,0,0.22,"LOCALLY_SOLVED","OK","13608.516419;14543.886892;15594.027436;16425.201875;17303.90657;18303.497351","13650.0;13730.0;15270.0;15910.0;15900.0;17500.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",13416,16,0,1,0,0,0,0,11.7905,3.0377,114.323262,0,0.08,"LOCALLY_SOLVED","OK","2484.464959;2587.615592;2690.766226;2793.91686;2897.067494;3000.218127","2622.302241;2821.689804;3170.417021;3371.11053;3328.256192;2776.495618","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",11910,18,0,2,1,0,0,0,14.7776,1.0449,156.470588,0,0.08,"LOCALLY_SOLVED","OK","1301.383615;1212.76723;1124.150845;1035.53446;946.918075;858.301691","1320.0;1230.0;1160.0;1140.0;1300.0;1310.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",7792,21,0,2,1,0,0,0,3.5748,0.8335,123.15,0,0.09,"LOCALLY_SOLVED","OK","2533.041319;2679.082638;2825.123957;2971.165276;3117.206595;3263.247914","2645.0;2602.0;2698.0;2879.0;3278.0;3310.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",17973,29,0,1,0,0,0,0,22.4286,2.6429,1225.0,0,0.1,"LOCALLY_SOLVED","OK","14967.857143;15435.714286;15903.571429;16371.428571;16839.285714;17307.142857","13300.0;12300.0;15100.0;12400.0;12100.0;12200.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",11202,48,0,1,1,0,0,0,5.9919,1.0964,239.361702,0,0.16,"LOCALLY_SOLVED","OK","4096.54473;4128.792331;4161.039933;4193.287534;4225.535135;4257.782736","4750.0;4490.0;4200.0;4170.0;4130.0;4660.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",20159,17,0,1,1,0,0,0,13.875,2.7779,148.355725,0,0.14,"LOCALLY_SOLVED","OK","2904.778836;3016.816385;3128.853934;3240.891484;3352.929033;3464.966582","2836.083;3023.583;2929.75;2401.583;2658.917;2800.167","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",21328,59,0,2,2,0,0,0,13.1238,10.3789,65.830603,0,0.38,"LOCALLY_SOLVED","OK","4298.275608;4430.364956;4562.454305;4694.543654;4826.633002;4958.722351","4534.633333;4706.983333;4923.983333;5471.333333;5967.283333;6266.275","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",16227,48,0,2,0,0,0,0,22.2824,11.127,353.027362,0,0.08,"LOCALLY_SOLVED","OK","15962.13;17222.56;18482.99;19743.42;21003.85;22264.28","15689.51;15553.88;15830.03;15903.41;14687.05;13446.53","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",8804,29,0,1,0,0,0,0,2.1066,0.6798,375.857143,0,0.07,"LOCALLY_SOLVED","OK","11579.642857;11912.285714;12244.928571;12577.571429;12910.214286;13242.857143","11512.0;11268.0;12140.0;12206.0;13084.0;13072.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",17807,29,1,2,1,0,0,0,6.8109,2.7911,141.785714,0,0.16,"LOCALLY_SOLVED","OK","4841.099817;5224.64177;5712.312555;6099.174219;6583.631127;6973.604208","4780.0;5050.0;5190.0;5310.0;6030.0;6700.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",17817,29,2,2,1,0,0,0,5.9796,2.2368,85.642857,0,0.61,"LOCALLY_SOLVED","OK","2568.291629;2731.752774;2975.412987;3060.473281;3187.055023;3408.12155","2653.0;2600.0;3019.0;3289.0;3484.0;3772.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",18789,34,0,1,1,0,0,0,8.3348,4.0686,68.878788,0,0.15,"LOCALLY_SOLVED","OK","3310.273156;3378.520588;3446.76802;3515.015452;3583.262885;3651.510317","3247.5;3219.7;3160.5;3162.7;3191.5;3222.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",9488,49,2,1,2,0,0,0,7.8952,2.9447,109.285417,0,0.54,"LOCALLY_SOLVED","OK","3967.509835;3994.903685;4136.030239;4303.826549;4389.022923;4375.265996","3878.99;3942.56;3868.45;3895.76;3825.29;3824.6","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",10732,16,0,1,0,0,0,0,1.0666,1.0096,10.501352,0,0.04,"LOCALLY_SOLVED","OK","1000.0;1000.0;1000.0;1000.0;1000.0;1000.0","989.215834;992.854111;991.489166;991.955536;989.203894;981.668369","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",11641,42,0,1,1,0,0,0,19.7651,6.6237,375.417073,0,0.11,"LOCALLY_SOLVED","OK","13240.74434;13510.78643;13780.82852;14050.87061;14320.912699;14590.954789","10000.0;11072.4;12215.2;11768.3;11671.9;11847.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",7991,15,0,1,0,0,0,0,4.8505,0.9335,549.928571,0,0.11,"LOCALLY_SOLVED","OK","10942.1;10942.1;10942.1;10942.1;10942.1;10942.1","11115.3;10500.8;10806.8;10528.8;9967.2;10000.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",2705,37,0,1,1,0,0,0,13.4174,3.4927,211.536534,0,0.29,"LOCALLY_SOLVED","OK","5107.935471;5107.935471;5107.935471;5107.935471;5107.935471;5107.935471","5453.407096;5708.843606;5858.459808;5972.790357;6092.599223;5994.538369","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",6363,40,0,2,1,0,0,0,4.1532,1.9087,69.587179,0,0.17,"LOCALLY_SOLVED","OK","3051.891132;3151.782265;3251.673397;3351.564529;3451.455662;3551.346794","2990.8;2972.6;2989.0;3289.1;3314.6;3456.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",10181,24,0,1,1,0,0,0,9.8953,1.6216,99.566957,0,0.12,"LOCALLY_SOLVED","OK","1615.789385;1651.963235;1688.137084;1724.310933;1760.484783;1796.658632","1821.18;1554.4;1418.6;1701.35;1476.9;1706.92","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",20265,16,0,1,0,0,0,0,18.2281,1.6911,254.417749,0,0.08,"LOCALLY_SOLVED","OK","2125.77559;2125.77559;2125.77559;2125.77559;2125.77559;2125.77559","2544.2735;2504.15513;2686.66112;2777.36173;2391.85944;2431.88692","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",10598,40,0,1,3,0,0,0,1.7188,1.7781,42.228205,0,0.57,"LOCALLY_SOLVED","OK","4398.659747;4328.500931;4298.130485;4298.130485;4298.130485;4298.130485","4517.2;4389.7;4377.0;4353.1;4366.8;4366.4","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",21223,30,0,1,2,0,0,0,48.7462,9.5646,163.9,0,0.38,"LOCALLY_SOLVED","OK","2722.734887;2363.722062;2363.722062;2363.722062;2363.722062;2363.722062","3834.4;4310.2;4338.9;3860.3;3902.3;3701.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",12786,29,1,1,0,0,0,0,9.2629,3.2712,373.571429,0,0.09,"LOCALLY_SOLVED","OK","11460.783992;11764.503606;12028.589241;12278.002841;12521.985027;12763.956565","11720.0;12140.0;13280.0;13520.0;14500.0;14990.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",1416,25,1,1,0,0,0,0,7.8855,3.5671,209.583333,0,0.19,"LOCALLY_SOLVED","OK","9185.44422;9117.119776;9072.471554;9043.295119;9024.229088;9011.76994","9450.0;9640.0;9790.0;9940.0;10000.0;10120.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",3489,15,0,0,1,0,0,0,4.9573,1.2705,45.120433,0,0.17,"LOCALLY_SOLVED","OK","1095.76486;1128.227862;1128.227862;1128.227862;1128.227862;1128.227862","1062.630326;1107.594187;1159.665876;1204.798602;1210.18971;1228.454046","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",9431,30,0,1,1,0,0,0,11.7327,4.3925,257.448276,0,0.14,"LOCALLY_SOLVED","OK","8107.648486;8358.583778;8609.51907;8860.454362;9111.389654;9362.324946","8295.0;9028.0;9584.0;10219.0;10838.0;11231.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",7619,21,0,1,0,0,0,0,12.3494,2.8919,349.086,0,0.09,"LOCALLY_SOLVED","OK","6711.027;6987.694;7264.361;7541.028;7817.695;8094.362","7215.2;7991.66;7660.46;8396.14;9207.37;10002.41","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",17484,21,0,1,1,0,0,0,3.842,1.8644,56.5,0,0.08,"LOCALLY_SOLVED","OK","2611.555409;2668.402514;2725.249619;2782.096724;2838.94383;2895.790935","2600.0;2630.0;2650.0;2670.0;2670.0;2670.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",4967,20,1,1,1,0,0,0,15.8867,5.3553,72.105263,0,0.28,"LOCALLY_SOLVED","OK","2491.243072;2341.526549;2243.540281;2179.410362;2137.4387;2109.969144","2580.0;2540.0;2580.0;2630.0;2690.0;2800.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",22293,49,0,1,0,0,0,0,5.3762,2.0266,249.189583,0,0.09,"LOCALLY_SOLVED","OK","8815.789583;8911.879167;9007.96875;9104.058333;9200.147917;9296.2375","8969.5;9429.1;9424.9;9971.8;9631.0;9939.8","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",17865,29,0,1,0,0,0,0,36.6813,6.6111,227.142857,0,0.05,"LOCALLY_SOLVED","OK","3030.0;3030.0;3030.0;3030.0;3030.0;3030.0","3060.0;3880.0;4160.0;4600.0;5030.0;6460.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",5954,40,0,1,0,0,0,0,2.9487,1.0303,68.287179,0,0.1,"LOCALLY_SOLVED","OK","2297.435897;2347.471795;2397.507692;2447.54359;2497.579487;2547.615385","2270.1;2256.4;2445.4;2305.1;2422.9;2508.9","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",13830,16,0,1,0,0,0,0,41.4846,2.0037,686.712693,0,0.06,"LOCALLY_SOLVED","OK","2609.9255;2609.9255;2609.9255;2609.9255;2609.9255;2609.9255","3686.5709;4387.2341;4262.5382;3861.2915;3964.7983;3752.8394","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",18658,19,1,0,0,0,0,0,12.6258,2.3992,72.883333,0,0.14,"LOCALLY_SOLVED","OK","1351.709188;1331.080935;1312.88897;1296.845557;1282.696942;1270.219342","1474.5;1424.7;1599.4;1629.1;1243.6;1095.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",10425,15,1,2,0,0,0,0,16.2124,4.7069,316.928571,0,0.09,"LOCALLY_SOLVED","OK","6000.568192;6834.955786;7522.569604;8331.331851;9040.097068;9831.400756","6689.0;7293.16;8817.0487;10339.7275;11144.0;12228.4496","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",8812,29,0,1,1,0,0,0,8.5778,2.5384,108.717857,0,0.16,"LOCALLY_SOLVED","OK","2829.948941;2920.041664;3010.134386;3100.227108;3190.31983;3280.412552","3148.8;3151.3;3144.0;3334.3;3536.1;3672.4","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
